,fwd,vol,strike,expiry,pv,pv_ml
118,119.0,0.3,100.0,0.1,19.13556789951062,19.306553
119,120.0,0.3,100.0,0.1,20.108428517359684,20.38269
120,121.0,0.3,100.0,0.1,21.086341182989315,21.421963
121,122.0,0.3,100.0,0.1,22.068456032214968,22.442822
122,123.0,0.3,100.0,0.1,23.054045119260607,23.4517
123,124.0,0.3,100.0,0.1,24.042489760426292,24.46571
124,125.0,0.3,100.0,0.1,25.03326804693812,25.479734
125,126.0,0.3,100.0,0.1,26.02594285668627,26.478119
126,127.0,0.3,100.0,0.1,27.020150601022536,27.467558
127,128.0,0.3,100.0,0.1,28.015590861527045,28.476437
128,129.0,0.3,100.0,0.1,29.012017003627165,29.444048
129,130.0,0.3,100.0,0.1,30.009227799125526,30.40774
130,131.0,0.3,100.0,0.1,31.007060047311896,31.392347
131,132.0,0.3,100.0,0.1,32.00538215316011,32.3681
132,133.0,0.3,100.0,0.1,33.004088599643126,33.347065
133,134.0,0.3,100.0,0.1,34.003095237829996,34.335484
134,135.0,0.3,100.0,0.1,35.0023353115741,35.335297
135,136.0,0.3,100.0,0.1,36.00175613178327,36.33243
136,137.0,0.3,100.0,0.1,37.00131631716869,37.316525
137,138.0,0.3,100.0,0.1,38.00098352286997,38.29882
138,139.0,0.3,100.0,0.1,39.00073258452403,39.263992
139,140.0,0.3,100.0,0.1,40.00054401244189,40.21526
140,141.0,0.3,100.0,0.1,41.00040277801655,41.166924
141,142.0,0.3,100.0,0.1,42.000297341886835,42.11487
142,143.0,0.3,100.0,0.1,43.000218880442446,43.069115
143,144.0,0.3,100.0,0.1,44.000160673784606,44.047768
144,145.0,0.3,100.0,0.1,45.00011762415134,45.03437
145,146.0,0.3,100.0,0.1,46.00008587903443,46.01303
146,147.0,0.3,100.0,0.1,47.000062537752925,46.986202
147,148.0,0.3,100.0,0.1,48.00004542413902,47.959187
148,149.0,0.3,100.0,0.1,49.00003291128486,48.93215
149,150.0,0.3,100.0,0.1,50.00002378705129,49.905125
150,151.0,0.3,100.0,0.1,51.00001715131829,50.8781
151,152.0,0.3,100.0,0.1,52.00001233782412,51.85147
152,153.0,0.3,100.0,0.1,53.00000885495618,52.825214
153,154.0,0.3,100.0,0.1,54.000006341079526,53.81545
154,155.0,0.3,100.0,0.1,55.00000453096453,54.820946
155,156.0,0.3,100.0,0.1,56.000003230651544,55.826805
156,157.0,0.3,100.0,0.1,57.00000229870086,56.839603
157,158.0,0.3,100.0,0.1,58.00000163225562,57.86509
158,159.0,0.3,100.0,0.1,59.00000115671753,58.89059
159,160.0,0.3,100.0,0.1,60.00000081812486,59.91706
160,161.0,0.3,100.0,0.1,61.000000577542906,60.947853
161,162.0,0.3,100.0,0.1,62.0000004069492,61.978653
162,163.0,0.3,100.0,0.1,63.00000028622391,63.01082
163,164.0,0.3,100.0,0.1,64.00000020095536,64.044395
164,165.0,0.3,100.0,0.1,65.0000001408442,65.08122
165,166.0,0.3,100.0,0.1,66.00000009854655,66.12479
166,167.0,0.3,100.0,0.1,67.00000006883734,67.16815
167,168.0,0.3,100.0,0.1,68.00000004800691,68.2117
168,169.0,0.3,100.0,0.1,69.00000003342693,69.25525
169,170.0,0.3,100.0,0.1,70.00000002323905,70.29879
170,171.0,0.3,100.0,0.1,71.0000000161319,71.339386
171,172.0,0.3,100.0,0.1,72.00000001118183,72.36969
172,173.0,0.3,100.0,0.1,73.00000000773954,73.39643
173,174.0,0.3,100.0,0.1,74.00000000534943,74.40869
174,175.0,0.3,100.0,0.1,75.00000000369239,75.41806
175,176.0,0.3,100.0,0.1,76.0000000025452,76.456436
176,177.0,0.3,100.0,0.1,77.00000000175214,77.49733
177,178.0,0.3,100.0,0.1,78.00000000120468,78.53862
178,179.0,0.3,100.0,0.1,79.00000000082721,79.57842
179,180.0,0.3,100.0,0.1,80.00000000056734,80.61785
180,181.0,0.3,100.0,0.1,81.00000000038865,81.646324
181,182.0,0.3,100.0,0.1,82.00000000026596,82.673515
182,183.0,0.3,100.0,0.1,83.00000000018176,83.70069
183,184.0,0.3,100.0,0.1,84.00000000012409,84.72789
184,185.0,0.3,100.0,0.1,85.00000000008464,85.753075
185,186.0,0.3,100.0,0.1,86.00000000005764,86.77779
186,187.0,0.3,100.0,0.1,87.00000000003924,87.79353
187,188.0,0.3,100.0,0.1,88.00000000002667,88.78329
188,189.0,0.3,100.0,0.1,89.0000000000181,89.76996
189,190.0,0.3,100.0,0.1,90.00000000001229,90.77371
190,191.0,0.3,100.0,0.1,91.00000000000836,91.79397
191,192.0,0.3,100.0,0.1,92.00000000000564,92.809944
192,193.0,0.3,100.0,0.1,93.00000000000382,93.81253
193,194.0,0.3,100.0,0.1,94.00000000000259,94.813225
194,195.0,0.3,100.0,0.1,95.00000000000175,95.79289
195,196.0,0.3,100.0,0.1,96.00000000000118,96.761955
196,197.0,0.3,100.0,0.1,97.0000000000008,97.73027
197,198.0,0.3,100.0,0.1,98.00000000000055,98.691666
198,199.0,0.3,100.0,0.1,99.00000000000036,99.65417
