,fwd,vol,strike,expiry,pv,pv_ml
119,120.0,0.3,100.0,1.0,25.440563467814314,26.22093
120,121.0,0.3,100.0,1.0,26.220377231994718,27.12062
121,122.0,0.3,100.0,1.0,27.008264627255883,28.016562
122,123.0,0.3,100.0,1.0,27.80398586207272,28.895792
123,124.0,0.3,100.0,1.0,28.60730448701753,29.757847
124,125.0,0.3,100.0,1.0,29.41798762896721,30.587622
125,126.0,0.3,100.0,1.0,30.23580620024923,31.417557
126,127.0,0.3,100.0,1.0,31.06053508390721,32.273434
127,128.0,0.3,100.0,1.0,31.89195329627219,33.08448
128,129.0,0.3,100.0,1.0,32.729844128025746,33.865913
129,130.0,0.3,100.0,1.0,33.573995264932236,34.62054
130,131.0,0.3,100.0,1.0,34.42419888940496,35.360188
131,132.0,0.3,100.0,1.0,35.28025176405127,36.114563
132,133.0,0.3,100.0,1.0,36.141955298319914,36.870235
133,134.0,0.3,100.0,1.0,37.0091155993461,37.619263
134,135.0,0.3,100.0,1.0,37.88154350806124,38.369316
135,136.0,0.3,100.0,1.0,38.75905462160004,39.11975
136,137.0,0.3,100.0,1.0,39.64146930300501,39.869667
137,138.0,0.3,100.0,1.0,40.52861267919066,40.651
138,139.0,0.3,100.0,1.0,41.42031462809291,41.440258
139,140.0,0.3,100.0,1.0,42.31640975589082,42.2589
140,141.0,0.3,100.0,1.0,43.21673736514781,43.08055
141,142.0,0.3,100.0,1.0,44.121141414682015,43.945633
142,143.0,0.3,100.0,1.0,45.02947047193395,44.809074
143,144.0,0.3,100.0,1.0,45.94157765856198,45.673214
144,145.0,0.3,100.0,1.0,46.857320589957595,46.558273
145,146.0,0.3,100.0,1.0,47.77656130933251,47.444805
146,147.0,0.3,100.0,1.0,48.699166216994485,48.346607
147,148.0,0.3,100.0,1.0,49.62500599539078,49.248314
148,149.0,0.3,100.0,1.0,50.55395553046259,50.173748
149,150.0,0.3,100.0,1.0,51.485893829820284,51.103497
150,151.0,0.3,100.0,1.0,52.420703938214515,52.02952
151,152.0,0.3,100.0,1.0,53.35827285074707,52.96149
152,153.0,0.3,100.0,1.0,54.2984914242337,53.907097
153,154.0,0.3,100.0,1.0,55.24125428710167,54.853012
154,155.0,0.3,100.0,1.0,56.186459748176375,55.79892
155,156.0,0.3,100.0,1.0,57.134009704683436,56.74482
156,157.0,0.3,100.0,1.0,58.083809549767906,57.69416
